mission_time,metres
310.17,2896.938
310.24,2893.771
310.31,2891.309
310.38,2889.902
310.45,2889.081
310.52,2888.496
310.59,2888.964
310.66,2889.55
310.73,2894.24
310.8,2900.341
310.87,2904.919
310.94,2905.976
311.01,2905.389
311.08,2903.276
311.15,2905.389
311.22,2907.034
311.29,2908.208
311.36,2905.859
311.43,2897.877
311.5,2884.981
311.57,2874.56
311.64,2871.051
311.71,2868.361
311.78,2867.192
311.85,2865.439
311.92,2864.153
311.99,2862.751
312.06,2861.699
312.13,2862.284
312.2,2871.051
312.27,2894.005
312.34,2913.261
312.41,2917.847
312.48,2913.379
312.55,2907.855
312.62,2904.567
312.69,2900.458
312.76,2897.408
312.83,2896.469
312.9,2897.759
312.97,2899.637
313.04,2895.882
313.11,2888.378
313.18,2878.774
313.25,2870.934
313.32,2865.556
313.39,2861.232
313.46,2856.56
313.53,2851.192
313.6,2845.36
313.67,2841.163
313.74,2838.017
313.81,2836.153
313.88,2834.406
313.95,2833.824
314.02,2832.078
314.09,2830.564
314.16,2828.469
314.23,2826.608
314.3,2823.932
314.37,2822.537
314.44,2821.491
314.51,2820.328
314.65,2818.468
314.72,2818.235
314.79,2818.119
314.86,2817.305
314.93,2816.26
315.0,2815.098
315.07,2813.355
315.14,2811.962
315.21,2811.032
315.28,2810.684
315.35,2810.568
315.42,2813.936
315.49,2821.955
315.56,2831.961
315.63,2843.145
315.7,2852.009
315.77,2856.327
315.84,2858.078
315.91,2858.896
315.98,2857.495
316.05,2855.276
316.12,2852.359
316.19,2847.925
316.26,2841.979
316.33,2837.085
316.4,2831.961
316.47,2824.514
316.54,2815.098
316.61,2802.559
316.68,2789.229
316.75,2783.902
316.82,2781.472
316.89,2780.43
316.96,2778.348
317.03,2776.844
317.1,2775.341
317.17,2773.607
317.24,2771.988
317.31,2772.682
317.38,2774.185
317.45,2779.505
317.52,2787.839
317.59,2793.515
317.66,2791.777
317.73,2783.671
317.8,2773.953
317.87,2766.788
317.94,2762.977
318.01,2760.09
318.08,2758.359
318.15,2757.667
318.22,2756.052
318.29,2755.129
318.36,2752.591
318.43,2750.746
318.5,2749.363
318.57,2751.092
318.64,2760.206
318.71,2776.266
318.78,2791.082
318.85,2796.877
318.92,2792.704
318.99,2783.439
319.06,2770.139
319.13,2757.552
319.2,2745.098
319.27,2738.764
319.34,2736.807
319.41,2735.426
319.48,2733.699
319.55,2732.203
319.62,2731.628
319.69,2735.886
319.76,2747.172
319.83,2762.746
319.9,2775.341
319.97,2773.723
320.04,2759.975
320.11,2743.716
320.18,2729.558
320.25,2721.856
320.32,2719.213
320.39,2716.916
320.46,2715.768
320.53,2714.16
320.6,2712.324
320.67,2710.717
320.74,2708.996
320.81,2708.078
320.88,2707.964
320.95,2710.029
321.02,2715.998
321.09,2725.533
321.16,2726.109
321.23,2730.363
321.3,2725.993
321.37,2723.005
321.44,2724.154
321.51,2720.937
321.58,2716.227
321.65,2710.029
321.72,2702.688
321.79,2697.76
321.86,2693.179
321.93,2690.774
322.0,2688.713
322.07,2687.34
322.14,2685.853
322.21,2684.594
322.28,2682.993
322.35,2681.963
322.42,2680.476
322.49,2679.219
322.56,2677.962
322.63,2676.704
322.7,2675.219
322.77,2674.304
322.84,2672.59
322.91,2671.563
322.98,2669.849
323.05,2669.278
323.12,2667.794
323.19,2666.653
323.26,2666.424
323.33,2665.625
323.4,2664.826
323.47,2663.457
323.54,2662.088
323.61,2659.92
323.68,2660.034
323.75,2659.236
323.82,2659.007
323.89,2658.894
323.96,2660.49
324.03,2662.316
324.1,2667.109
324.17,2674.19
324.24,2678.647
324.31,2678.304
324.38,2673.733
324.45,2671.334
324.52,2670.42
324.59,2671.105
324.66,2672.933
324.73,2674.076
324.8,2674.99
324.87,2674.419
324.94,2671.677
325.01,2668.137
325.08,2662.658
325.15,2658.21
325.22,2654.333
325.29,2648.863
325.36,2644.65
325.43,2641.007
325.5,2638.959
325.57,2636.569
325.64,2633.954
325.71,2631.111
325.78,2626.565
325.85,2622.022
325.92,2619.071
325.99,2616.233
326.06,2614.871
326.13,2614.078
326.2,2612.603
326.27,2612.035
326.34,2611.128
326.41,2610.674
326.48,2610.674
326.55,2611.242
326.62,2611.809
326.69,2613.51
326.76,2616.006
326.83,2619.865
326.9,2623.158
326.97,2626.111
327.04,2627.247
327.11,2610.334
327.18,2606.366
327.25,2597.304
327.32,2594.021
327.39,2592.89
327.46,2591.531
327.53,2590.74
327.6,2591.079
327.67,2591.531
327.74,2594.135
327.81,2596.059
327.88,2597.644
327.95,2597.53
328.02,2598.21
328.09,2598.436
328.16,2601.721
328.23,2606.933
328.3,2613.397
328.37,2616.233
328.44,2613.964
328.51,2603.987
328.58,2590.627
328.65,2577.966
328.72,2572.771
328.79,2569.949
328.86,2567.354
328.93,2565.549
329.0,2564.195
329.07,2562.505
329.14,2561.264
329.21,2560.587
329.28,2559.798
329.35,2558.672
329.42,2557.657
329.49,2556.53
329.56,2555.516
329.63,2554.164
329.77,2551.349
329.84,2550.223
329.91,2549.435
329.98,2548.197
330.05,2547.634
330.12,2547.296
330.19,2546.284
330.26,2545.496
330.33,2544.257
330.4,2543.471
330.47,2542.458
330.54,2541.333
330.61,2540.546
330.68,2539.534
330.75,2538.41
330.82,2537.06
330.89,2535.599
330.96,2534.251
331.03,2532.902
331.1,2532.003
331.17,2530.543
331.24,2529.532
331.31,2527.96
331.38,2527.735
331.52,2526.388
331.59,2527.398
331.66,2527.735
331.73,2525.714
331.8,2522.01
331.87,2518.532
331.94,2515.953
332.01,2514.159
332.08,2512.366
332.15,2511.021
332.22,2509.452
332.29,2508.555
332.36,2507.435
332.43,2506.091
332.5,2504.188
332.57,2502.732
332.64,2501.276
332.71,2500.269
332.78,2499.262
332.85,2498.591
332.92,2496.912
332.99,2496.465
333.06,2495.01
333.13,2493.891
333.2,2492.438
333.27,2491.991
333.34,2491.096
333.41,2490.202
333.48,2489.755
333.55,2489.084
333.62,2487.855
333.69,2486.514
333.76,2485.955
333.83,2485.396
333.9,2483.05
333.97,2480.705
334.11,2479.141
334.18,2477.802
334.25,2476.686
334.32,2475.57
334.39,2474.008
334.46,2472.892
334.53,2472.112
334.6,2471.442
334.67,2468.096
334.74,2467.984
334.81,2467.651
334.88,2466.536
334.95,2464.64
335.02,2463.526
335.09,2461.632
335.16,2459.961
335.23,2458.401
335.3,2456.397
335.37,2455.173
335.44,2454.059
335.51,2452.501
335.58,2452.39
335.65,2451.277
335.72,2450.053
335.79,2448.495
335.86,2447.606
335.93,2445.715
336.0,2444.38
336.07,2443.38
336.14,2442.491
336.21,2440.934
336.28,2439.601
336.35,2438.823
336.42,2437.935
336.49,2436.712
336.56,2435.824
336.63,2434.713
336.7,2433.38
336.77,2430.938
336.84,2430.272
336.91,2430.161
336.98,2430.05
337.05,2431.16
337.12,2435.047
337.19,2439.823
337.26,2444.27
337.33,2445.493
337.4,2443.713
337.47,2442.602
337.54,2443.158
337.61,2444.047
337.68,2444.714
337.75,2445.493
337.82,2443.269
337.89,2442.158
337.96,2439.935
338.03,2436.602
338.1,2431.826
338.17,2426.61
338.24,2422.173
338.31,2418.182
338.38,2416.187
338.45,2414.636
338.52,2413.639
338.59,2411.755
338.66,2408.766
338.73,2407.105
338.8,2405.445
338.87,2404.891
338.94,2406.994
339.01,2410.537
339.08,2414.304
339.15,2419.18
339.22,2423.726
339.29,2423.948
339.36,2417.295
339.43,2406.774
339.5,2394.495
339.57,2385.437
339.64,2381.574
339.71,2381.022
339.78,2380.36
339.85,2380.028
339.92,2381.243
339.99,2385.658
340.06,2397.812
340.13,2409.209
340.2,2413.75
340.27,2407.548
340.34,2395.269
340.41,2382.898
340.48,2374.955
340.55,2370.324
340.62,2369.002
340.69,2368.121
340.76,2367.239
340.83,2366.468
340.9,2365.367
340.97,2363.825
341.04,2361.843
341.11,2359.861
341.18,2358.32
341.25,2356.669
341.32,2354.689
341.39,2353.369
341.46,2351.609
341.67,2348.421
341.74,2348.091
341.81,2347.871
341.88,2346.882
341.95,2345.344
342.02,2343.585
342.09,2341.718
342.16,2339.521
342.23,2338.204
342.3,2337.435
342.37,2336.886
342.44,2335.898
342.51,2334.691
342.58,2333.704
342.65,2332.606
342.72,2331.729
342.79,2331.29
342.86,2330.412
342.93,2329.535
343.0,2327.89
343.07,2326.135
343.14,2324.162
343.21,2323.724
343.28,2323.395
343.35,2322.847
343.42,2323.943
343.49,2324.053
343.56,2327.561
343.63,2333.484
343.7,2341.828
343.77,2350.73
343.84,2355.899
343.91,2356.229
343.98,2352.929
344.05,2347.871
344.12,2341.059
344.19,2333.155
344.26,2325.806
344.33,2318.135
344.4,2311.238
344.47,2305.986
344.54,2303.143
344.61,2302.487
344.68,2301.175
344.75,2299.973
344.82,2299.208
344.89,2297.568
344.96,2295.493
345.03,2293.745
345.1,2292.435
345.17,2291.125
345.24,2290.36
345.31,2290.033
345.38,2290.142
345.45,2290.797
345.52,2291.015
345.59,2290.906
345.66,2291.234
345.73,2291.015
345.8,2290.797
345.87,2290.36
345.94,2290.797
346.01,2292.107
346.08,2294.182
346.15,2297.35
346.22,2300.082
346.29,2302.925
346.36,2304.127
346.43,2303.69
346.5,2301.503
346.57,2299.427
346.64,2296.476
346.71,2292.653
346.78,2289.05
346.85,2286.103
346.92,2282.94
346.99,2281.086
347.06,2278.687
347.13,2277.379
347.2,2274.763
347.27,2271.168
347.34,2265.941
347.41,2260.174
347.48,2256.041
347.55,2252.128
347.62,2250.389
347.69,2248.759
347.76,2246.913
347.83,2245.175
347.9,2243.438
347.97,2242.244
348.04,2240.182
348.11,2239.205
348.18,2237.035
348.25,2236.384
348.32,2234.974
348.39,2233.998
348.46,2233.348
348.53,2233.022
348.6,2232.588
348.67,2233.456
348.74,2235.625
348.81,2238.445
348.88,2244.089
348.95,2248.434
349.02,2249.629
349.09,2250.389
349.16,2249.194
349.23,2246.913
349.3,2243.112
349.37,2238.338
349.44,2232.588
349.51,2226.952
349.58,2221.861
349.65,2218.18
349.72,2215.15
349.79,2212.986
349.86,2210.823
349.93,2209.417
350.0,2207.255
350.07,2205.417
350.14,2203.797
350.28,2201.311
350.35,2199.583
350.42,2198.18
350.49,2196.992
350.56,2195.912
350.63,2196.02
350.7,2198.071
350.77,2205.201
350.84,2216.99
350.91,2229.553
350.98,2236.384
351.05,2234.432
351.12,2223.269
351.19,2206.282
351.26,2191.595
351.33,2184.369
351.4,2180.596
351.47,2178.549
351.54,2177.256
351.61,2176.502
351.68,2178.119
351.75,2192.458
351.82,2209.742
351.89,2207.903
351.96,2192.566
352.03,2175.318
352.1,2169.074
352.17,2167.137
352.24,2166.599
352.29,2080.399
352.31,2163.695
352.38,2162.942
352.45,2161.222
352.52,2159.825
352.59,2158.642
352.66,2158.104
352.73,2157.353
352.8,2158.319
352.87,2161.867
352.94,2165.631
353.01,2164.663
353.08,2161.33
353.15,2158.535
353.22,2155.741
353.29,2153.699
353.36,2153.699
353.43,2158.427
353.5,2165.308
353.57,2171.226
353.64,2171.765
353.71,2167.89
353.78,2161.759
353.85,2154.129
353.92,2146.613
353.99,2140.819
354.06,2137.28
354.13,2134.172
354.2,2132.244
354.27,2130.851
354.34,2129.458
354.41,2127.959
354.48,2127.316
354.55,2125.924
354.62,2124.319
354.69,2123.569
354.76,2122.82
354.83,2122.285
354.9,2122.178
354.97,2124.426
355.04,2130.744
355.11,2141.463
355.18,2150.907
355.25,2158.212
355.32,2161.867
355.39,2161.007
355.46,2154.988
355.53,2147.364
355.6,2137.817
355.67,2126.995
355.74,2118.434
355.81,2112.125
355.88,2107.957
355.95,2106.141
356.02,2104.005
356.09,2103.471
356.16,2102.19
356.23,2101.549
356.3,2100.695
356.37,2099.521
356.44,2100.055
356.51,2103.257
356.58,2106.996
356.65,2110.094
356.72,2111.376
356.79,2111.376
356.86,2111.376
356.93,2111.056
357.0,2110.735
357.07,2110.094
357.14,2110.415
357.21,2109.88
357.28,2109.88
357.35,2110.094
357.42,2110.094
357.49,2109.026
357.56,2108.598
357.63,2107.744
357.7,2105.927
357.77,2104.753
357.84,2104.326
357.91,2103.044
357.98,2102.297
358.05,2102.51
358.12,2102.404
358.19,2101.976
358.26,2101.869
358.33,2101.442
358.4,2101.016
358.47,2100.375
358.54,2099.201
358.61,2097.28
358.68,2095.253
358.75,2092.586
358.82,2088.429
358.89,2084.486
358.96,2080.119
359.03,2075.755
359.1,2071.179
359.17,2068.201
359.24,2064.162
359.31,2060.124
359.38,2056.832
359.45,2054.283
359.52,2053.01
359.59,2051.311
359.66,2050.038
359.73,2048.871
359.8,2047.811
359.87,2045.371
359.94,2043.251
360.01,2041.978
360.08,2040.07
360.15,2037.739
360.22,2036.468
360.29,2034.985
360.36,2034.562
360.43,2033.608
360.5,2032.126
360.57,2030.644
360.64,2029.056
360.71,2026.939
360.78,2025.458
360.85,2024.612
360.92,2022.391
360.99,2021.333
361.06,2019.853
361.13,2018.479
361.2,2017.316
361.27,2015.731
361.34,2014.568
361.41,2013.934
361.48,2013.195
361.55,2012.033
361.62,2011.505
361.69,2009.604
361.76,2008.97
361.83,2007.597
361.9,2006.014
361.97,2004.642
362.04,2003.482
362.11,2002.532
362.18,2001.266
362.25,2000.527
362.32,1999.895
362.39,1999.262
362.46,1999.473
362.53,1999.789
362.6,2000.422
362.67,2001.899
362.74,2003.692
362.81,2005.803
362.88,2006.331
362.95,2006.859
363.02,2006.542
363.09,2006.226
363.16,2005.592
363.23,2004.537
363.3,2002.532
363.37,2001.372
363.44,1994.728
363.51,1999.579
363.58,1998.946
363.65,1998.84
363.72,1999.683
363.79,1999.789
363.86,2000.844
363.93,2001.688
364.0,2002.954
364.07,2003.165
364.14,2004.325
364.21,2005.276
364.28,2006.014
364.35,2006.648
364.42,2007.387
364.49,2008.126
364.56,2008.02
364.63,2006.753
364.7,2003.798
364.77,2000.106
364.84,1995.993
364.91,1991.672
364.98,1986.405
365.05,1980.72
365.12,1976.091
365.19,1971.149
365.26,1966.315
365.4,1961.274
365.47,1958.755
365.54,1956.026
365.61,1952.145
365.68,1948.685
365.75,1945.645
365.82,1943.235
365.89,1941.035
365.96,1939.464
366.03,1937.475
366.17,1933.811
366.24,1932.451
366.31,1932.137
366.38,1931.404
366.45,1931.404
366.52,1930.777
366.59,1930.463
366.66,1929.417
366.73,1928.058
366.8,1926.279
366.87,1924.712
366.94,1922.412
367.01,1920.74
367.08,1918.964
367.15,1917.815
367.22,1916.77
367.29,1916.039
367.36,1914.995
367.43,1913.324
367.5,1912.281
367.57,1911.759
367.64,1910.611
367.71,1910.193
367.78,1909.672
367.85,1908.941
367.92,1907.689
367.99,1906.646
368.06,1905.186
368.13,1904.56
368.2,1903.413
368.27,1903.413
368.34,1904.038
368.41,1905.707
368.48,1910.715
368.55,1917.188
368.62,1924.502
368.69,1930.986
368.76,1936.428
368.83,1939.254
368.9,1938.626
368.97,1935.59
369.04,1932.66
369.11,1929.208
369.18,1923.98
369.25,1918.964
369.32,1914.369
369.39,1909.672
369.46,1904.143
369.53,1898.618
369.6,1892.263
369.67,1886.954
369.74,1882.376
369.81,1878.632
369.88,1876.449
369.95,1874.682
370.02,1872.604
370.09,1871.15
370.16,1869.591
370.23,1867.618
370.3,1866.684
370.37,1865.127
370.44,1863.466
370.51,1863.363
370.58,1862.325
370.65,1862.117
370.72,1862.74
370.79,1863.363
370.86,1867.722
370.93,1875.513
371.0,1883.416
371.07,1888.827
371.14,1889.764
371.21,1884.144
371.28,1872.708
371.35,1861.495
371.42,1854.235
371.49,1850.089
371.56,1847.603
371.63,1845.428
371.7,1843.978
371.77,1843.046
371.84,1841.39
371.91,1840.562
371.98,1840.976
372.05,1843.461
372.12,1852.473
372.19,1866.061
372.26,1876.449
372.33,1879.256
372.4,1877.904
372.47,1874.058
372.54,1870.422
372.61,1868.449
372.68,1866.476
372.75,1863.674
372.82,1858.071
372.89,1849.675
372.96,1840.873
373.03,1833.113
373.1,1827.014
373.17,1823.502
373.24,1820.403
373.31,1818.029
373.38,1816.068
373.45,1814.211
373.52,1812.663
373.59,1810.91
373.66,1810.188
373.73,1808.538
373.8,1807.301
373.87,1806.167
373.94,1804.518
374.01,1803.075
374.08,1802.457
374.15,1801.014
374.22,1799.881
374.29,1799.16
374.36,1798.542
374.43,1797.513
374.5,1796.586
374.57,1795.145
374.64,1794.321
374.71,1792.777
374.78,1791.234
374.85,1789.999
374.92,1789.176
374.99,1788.147
375.06,1787.119
375.13,1786.193
375.2,1785.782
375.27,1784.959
375.34,1785.062
375.41,1783.212
375.48,1782.595
375.55,1781.259
375.62,1778.998
375.69,1777.149
375.76,1775.916
375.83,1774.684
375.9,1773.965
375.97,1773.451
376.04,1773.247
376.11,1772.631
376.18,1771.809
376.25,1772.835
376.32,1775.198
376.39,1778.279
376.46,1781.259
376.53,1784.959
376.6,1787.428
376.67,1790.925
376.74,1794.115
376.81,1797.101
376.88,1797.924
376.95,1795.66
377.02,1793.704
377.09,1791.336
377.16,1789.896
377.23,1788.045
377.3,1785.576
377.37,1782.904
377.44,1780.334
377.51,1779.101
377.58,1778.793
377.65,1777.354
377.72,1776.019
377.79,1774.273
377.86,1772.528
377.93,1768.319
378.0,1760.729
378.07,1751.917
378.14,1744.239
378.21,1739.738
378.28,1736.875
378.35,1735.137
378.42,1734.013
378.49,1732.684
378.56,1730.539
378.63,1728.904
378.7,1727.066
378.77,1726.454
378.84,1725.432
378.91,1724.514
378.98,1723.595
379.05,1722.779
379.12,1724.717
379.19,1731.458
379.26,1741.374
379.33,1750.995
379.4,1757.244
379.47,1759.192
379.54,1758.577
379.61,1754.887
379.68,1748.435
379.75,1739.943
379.82,1730.437
379.89,1721.145
379.96,1714.107
380.03,1708.909
380.1,1706.566
380.17,1704.529
380.24,1703.205
380.31,1701.576
380.38,1700.456
380.45,1699.54
380.52,1698.217
380.59,1697.708
380.66,1698.726
380.73,1699.234
380.8,1706.668
380.87,1711.253
380.94,1712.17
381.01,1719.921
381.08,1716.452
381.15,1722.676
381.22,1721.452
381.29,1716.249
381.36,1708.298
381.43,1699.947
381.5,1691.706
381.57,1685.709
381.64,1681.544
381.71,1679.716
381.78,1677.482
381.85,1675.655
381.92,1674.031
381.99,1672.408
382.06,1670.683
382.13,1669.466
382.2,1668.857
382.27,1667.337
382.34,1665.207
382.41,1664.599
382.48,1663.282
382.55,1662.572
382.62,1661.762
382.69,1661.661
382.76,1661.255
382.83,1659.938
382.9,1658.925
382.97,1658.925
383.04,1660.141
383.11,1663.383
383.18,1666.627
383.25,1669.872
383.32,1673.017
383.39,1675.655
383.46,1676.467
383.53,1676.264
383.6,1675.35
383.67,1675.249
383.74,1674.742
383.81,1673.625
383.88,1672.002
383.95,1669.872
384.02,1667.438
384.09,1665.005
384.16,1662.167
384.23,1658.419
384.3,1654.267
384.37,1649.915
384.44,1644.554
384.51,1639.701
384.58,1635.963
384.65,1634.144
384.72,1632.125
384.79,1630.408
384.86,1628.39
384.93,1628.289
385.0,1626.977
385.07,1631.317
385.14,1638.994
385.21,1643.441
385.28,1644.756
385.35,1640.307
385.42,1634.649
385.49,1627.381
385.56,1621.328
385.63,1616.59
385.7,1613.466
385.77,1611.35
385.84,1608.531
385.91,1606.618
385.98,1606.115
386.05,1605.712
386.12,1602.793
386.19,1603.397
386.26,1603.397
386.33,1603.095
386.4,1604.202
386.47,1604.504
386.54,1603.799
386.61,1605.007
386.68,1606.517
386.75,1610.444
386.82,1613.969
386.89,1618.808
386.96,1623.345
387.03,1627.381
387.1,1629.904
387.17,1630.712
387.24,1631.115
387.31,1630.106
387.38,1629.298
387.45,1628.188
387.52,1626.775
387.59,1625.565
387.66,1621.429
387.73,1615.682
387.8,1608.128
387.87,1599.071
387.94,1589.823
388.01,1581.087
388.08,1575.468
388.15,1572.761
388.22,1571.057
388.29,1570.054
388.36,1568.752
388.43,1567.75
388.5,1567.048
388.57,1566.447
388.64,1565.946
388.71,1566.347
388.78,1570.756
388.85,1577.174
388.92,1578.879
388.99,1575.77
389.06,1567.85
389.13,1561.138
389.2,1557.235
389.27,1556.134
389.34,1553.433
389.41,1552.833
389.48,1551.432
389.55,1550.532
389.62,1549.532
389.69,1548.232
389.76,1546.433
389.83,1545.234
389.9,1544.634
389.97,1544.334
390.04,1543.335
390.11,1541.537
390.18,1540.139
390.25,1538.64
390.32,1537.642
390.39,1537.143
390.46,1537.043
390.53,1536.943
390.6,1537.642
390.67,1542.036
390.74,1552.932
390.81,1566.648
390.88,1574.566
390.95,1573.263
391.02,1563.041
391.09,1547.332
391.16,1531.154
391.23,1523.576
391.3,1521.084
391.37,1520.387
391.44,1520.087
391.51,1519.191
391.58,1518.593
391.65,1518.593
391.72,1520.187
391.79,1525.569
391.86,1536.144
391.93,1544.035
392.0,1546.833
392.07,1543.635
392.14,1534.946
392.21,1523.874
392.28,1510.926
392.35,1503.464
392.42,1501.774
392.49,1500.879
392.56,1500.084
392.63,1499.09
392.7,1498.593
392.77,1499.786
392.84,1507.443
392.91,1520.984
392.98,1532.352
393.05,1536.943
393.12,1533.45
393.19,1523.775
393.26,1510.826
393.33,1497.102
393.4,1488.859
393.47,1485.286
393.61,1482.309
393.68,1481.318
393.75,1480.524
393.82,1480.425
393.89,1482.508
393.96,1488.958
394.03,1495.81
394.1,1498.99
394.17,1499.686
394.24,1493.327
394.31,1504.956
394.38,1505.055
394.45,1500.779
394.52,1494.618
394.59,1485.682
394.66,1476.36
394.73,1469.226
394.8,1464.375
394.87,1461.801
394.94,1460.219
395.01,1458.834
395.08,1457.251
395.15,1457.053
395.22,1457.449
395.29,1456.657
395.36,1455.075
395.43,1453.79
395.5,1454.087
395.57,1457.152
395.64,1460.12
395.71,1465.958
395.78,1471.009
395.85,1471.108
395.92,1466.552
395.99,1462.099
396.06,1458.141
396.13,1459.229
396.2,1465.167
396.27,1473.684
396.34,1482.111
396.41,1486.973
396.48,1486.774
396.55,1477.351
396.62,1464.671
396.69,1453.493
396.76,1444.305
396.83,1438.58
396.9,1437.198
396.97,1437.001
397.04,1438.678
397.11,1439.665
397.18,1439.369
397.25,1438.481
397.39,1433.943
397.46,1430.492
397.53,1425.367
397.6,1421.132
397.67,1418.178
397.74,1416.209
397.81,1414.831
397.88,1413.257
397.95,1411.487
398.02,1409.814
398.09,1408.438
398.16,1409.716
398.23,1417.981
398.3,1432.168
398.37,1441.541
398.44,1442.528
398.51,1433.647
398.58,1418.867
398.65,1405.685
398.72,1400.772
398.79,1398.807
398.86,1396.45
398.93,1394.683
399.0,1393.898
399.07,1392.327
399.14,1390.855
399.21,1390.267
399.28,1389.776
399.35,1391.739
399.42,1398.022
399.49,1407.16
399.56,1412.372
399.63,1415.127
399.7,1415.52
399.77,1415.914
399.84,1419.064
399.91,1422.904
399.98,1428.126
400.05,1429.112
400.12,1426.254
400.19,1420.147
400.26,1412.569
400.33,1407.75
400.4,1404.21
400.47,1401.459
400.54,1400.87
400.61,1400.772
400.68,1399.003
400.75,1396.254
400.82,1386.049
400.89,1385.755
400.96,1379.089
401.03,1371.645
401.1,1365.186
401.17,1361.567
401.24,1359.417
401.31,1358.244
401.38,1356.68
401.45,1355.996
401.52,1355.507
401.59,1354.335
401.66,1354.335
401.73,1353.065
401.8,1352.381
401.87,1352.283
401.94,1356.778
402.01,1368.024
402.08,1380.657
402.15,1391.052
402.22,1389.678
402.29,1377.815
402.36,1361.079
402.43,1347.011
402.5,1340.083
402.57,1338.62
402.64,1337.645
402.71,1336.865
402.78,1336.572
402.85,1335.695
402.92,1334.525
402.99,1334.233
403.06,1338.132
403.13,1345.742
403.2,1349.744
403.27,1348.963
403.34,1347.401
403.41,1345.644
403.48,1348.182
403.55,1353.163
403.62,1358.048
403.69,1362.252
403.76,1363.914
403.83,1361.567
403.9,1356.191
403.97,1348.963
404.04,1341.838
404.11,1335.792
404.18,1334.038
404.25,1334.428
404.32,1336.67
404.39,1340.278
404.46,1344.083
404.53,1347.401
404.6,1349.061
404.67,1347.987
404.74,1343.985
404.81,1339.497
404.88,1334.525
404.95,1329.945
405.02,1325.368
405.09,1321.669
405.16,1320.598
405.23,1322.934
405.3,1327.705
405.37,1332.576
405.44,1334.135
405.51,1331.309
405.58,1328.095
405.65,1325.174
405.72,1320.307
405.79,1318.458
405.86,1318.361
405.93,1321.864
406.0,1325.465
406.07,1326.926
406.14,1325.855
406.21,1324.784
406.28,1321.475
406.35,1318.166
406.42,1316.124
406.49,1314.373
406.56,1313.303
406.63,1311.846
406.7,1311.359
406.77,1310.582
406.84,1310.679
406.91,1311.165
406.98,1310.971
407.05,1307.57
407.12,1301.742
407.19,1293.784
407.26,1285.737
407.33,1278.472
407.4,1272.084
407.47,1268.796
407.54,1267.538
407.61,1267.345
407.68,1270.44
407.75,1274.987
407.82,1280.796
407.89,1284.865
407.96,1288.645
408.03,1290.293
408.1,1290.972
408.17,1290.002
408.24,1287.676
408.31,1282.443
408.38,1276.342
408.45,1270.149
408.52,1263.381
408.59,1257.101
408.66,1252.756
408.73,1248.51
408.8,1245.713
408.87,1242.82
408.94,1240.024
409.01,1238.097
409.08,1236.362
409.15,1235.399
409.22,1234.628
409.29,1234.243
409.36,1236.266
409.43,1245.809
409.5,1253.819
409.57,1256.812
409.64,1259.13
409.71,1261.255
409.78,1261.545
409.85,1254.687
409.92,1240.699
409.99,1229.814
410.06,1224.328
410.13,1222.597
410.2,1220.866
410.27,1220.097
410.34,1219.327
410.41,1219.039
410.48,1219.231
410.55,1220.193
410.62,1222.212
410.69,1226.349
410.76,1231.451
410.83,1238.289
410.9,1242.82
410.97,1238.482
411.04,1230.777
411.11,1222.693
411.18,1213.08
411.25,1206.07
411.32,1206.262
411.39,1204.822
411.46,1202.71
411.53,1201.175
411.6,1200.504
411.67,1198.585
411.74,1196.572
411.81,1195.516
411.88,1194.462
411.95,1193.408
412.02,1192.354
412.09,1190.916
412.16,1189.095
412.23,1188.712
412.3,1188.138
412.37,1187.754
412.44,1189.67
412.51,1197.818
412.58,1208.086
412.65,1212.792
412.72,1209.142
412.79,1201.271
412.86,1193.12
412.93,1186.701
413.0,1184.69
413.07,1184.785
413.14,1185.169
413.21,1185.36
413.28,1186.222
413.35,1187.754
413.42,1189.095
413.49,1189.383
413.56,1188.999
413.63,1188.617
413.7,1186.892
413.77,1185.36
413.84,1184.116
413.91,1183.732
413.98,1182.583
414.05,1181.531
414.12,1180.573
414.19,1179.521
414.26,1176.746
414.33,1173.494
414.4,1170.339
414.47,1167.854
414.54,1165.848
414.61,1164.797
414.68,1163.459
414.75,1161.645
414.82,1160.022
414.89,1159.353
414.96,1157.921
415.03,1156.872
415.1,1155.822
415.17,1153.914
415.24,1152.006
415.31,1149.336
415.38,1145.809
415.45,1141.806
415.52,1138.949
415.59,1136.283
415.66,1133.998
415.73,1132.57
415.8,1130.953
415.87,1129.621
415.94,1127.814
416.01,1126.387
416.08,1124.771
416.15,1123.25
416.22,1121.444
416.29,1120.209
416.36,1118.593
416.43,1117.453
416.5,1116.029
416.57,1115.459
416.59,1026.199
416.64,1116.503
416.71,1119.543
416.78,1123.535
416.85,1124.771
416.92,1124.961
416.99,1125.627
417.06,1127.528
417.13,1130.192
417.2,1131.048
417.27,1128.384
417.34,1121.919
417.41,1117.548
417.48,1114.889
417.55,1112.135
417.62,1111.186
417.69,1110.617
417.76,1110.047
417.83,1109.383
417.9,1108.718
417.97,1109.003
418.04,1107.77
418.11,1106.441
418.18,1102.837
418.25,1098.761
418.32,1094.591
418.39,1091.466
418.46,1088.72
418.53,1087.679
418.6,1087.868
418.67,1088.341
418.74,1088.53
418.81,1089.193
418.88,1088.53
418.95,1086.827
419.02,1084.555
419.09,1080.866
419.16,1077.934
419.23,1076.516
419.3,1074.437
419.37,1073.586
419.44,1072.169
419.51,1071.885
